Account,Total Pdex rewards,Initial Claimable rewards,Factor,DOT Contributed
5FEGovVwbojq1xUfVjEgjkPW5QzD7coRF9DSFAghpAEYwCYz,123.28896,30.82224,0.000019111011,60
5HL1RRePb73rx118e2WHh1jD9RUSS4Uemo96QuTuXvMTqmZn,72.945968,18.236492,0.000011307348,35.5
5FHXEd9YxHcCzg51CYnUWbAXG93XPzqicTHYXMbRM1BJeZcw,47.260768,11.815192,0.000007325887,23
5CkKN6AsoEsrw57tbzHc4JfHWAeKi6G4SYtn9tD5Kvz9hLGh,698.63744,174.65936,0.000108295734,340
5HQyKX9QG4cycCHbBwiDjpm7PvSVVWNLMsHJR2m329PPHkTp,339.04464,84.76116,0.000052555282,165
5Ckf3ASV7hL5A6WSZe18TVxVLFs12ESjqNdzxAU5XtEjrgYQ,53.425216,13.356304,0.000008281438,26
5FjChXQ7sZ2XC4nW4UeS2p5XkpBPAQQyBtgBR3CNgmjcx2na,44.0104600512,11.0026150128,0.000006822057,21.4182
5CK4ZBFN6NyWBqTXRzsGdSmFpRqa4B262YtTeqRBJSGMwGWb,82.19264,20.54816,0.000012740674,40
5GEGvTh5AoMPtf8ny4wcaqGFYRwSMCgxNu7YWyjGjYMDgVHE,10.27408,2.56852,0.000001592584,5
5HHNen4sCaU1bCL2WQ8RbeZPniAkeHBvosy4xBAQXGhVUc9p,10.27408,2.56852,0.000001592584,5
5DXnsUuCLT4jiHbtNsuiHCft4rLFykuhqEzHRp9QWiYMn2Fz,10.27408,2.56852,0.000001592584,5
5CkzLXbRLcgM6qAy4BpoFnRebCk3MLyFdX74Ne3Ed4gY1t3M,10.27408,2.56852,0.000001592584,5
5HMsDbpdBAzdyzZ2DAXzfZbob639qaczenmV32oQmArr8xHt,49.315584,12.328896,0.000007644404,24
5Da1RyvfchPChykDzr9ZpF1TkcXqhtd1FVaJCJXPUdvAz6B8,41.09632,10.27408,0.000006370337,20
5DvpaiaYHDMojrpfXNAS72cqfE2uwhW5L1DXtrQUwMm7xYut,242.468288,60.617072,0.00003758499,118
5HKyTqWxBKcNzSZvYmNc72cwDF4A54DXUcMdxKe6RBa4DTPh,330.825376,82.706344,0.000051281215,161
5ENkj9LHRfxED7T3kAXwSDsGUZ5tmCdc4Tn9iu8x6eynPA5o,380.14096,95.03524,0.00005892562,185
5EseqvDs8MzbdFR6k1QNZUyY3WeJFcahVqp2y3QJ82Esap9M,51.3704,12.8426,0.000007962921,25
5GKgUjgkSvVtbjEbo7b6j6DY7d59RXvR4rythzTaid1LJeLc,10.27408,2.56852,0.000001592584,5
5FKwBYgPf5Tr1sBpVRCkK2Cd2hZgExgKGRR9VfMRgx6TGbfP,143.83712,35.95928,0.00002229618,70
5FBhqBBoxiAoxcKzrBP9TfE13bHC4tPxm3jg7b3rwAshd374,30.82224,7.70556,0.000004777752,15
5Hh2rQosHRk4kVFBUjR4MCxc9sgEcK9srMka4a3LpQwEGErq,14.383712,3.595928,0.000002229618,7
5EciZLWigxyfpK8qWnZe8QsLmZb9GKnCDrsrgx8fmD8rYZEB,205.4816,51.3704,0.000031851686,100
5F9d4ZzPDbSWaJUncsvaVzLyKqgHHRC2gaAJrZ66WiqEH7tR,10.27408,2.56852,0.000001592584,5
5E1pNejYJS42YANeSS7craC4KSASqTQEwUbChL5CPn8tCox3,44.178544,11.044636,0.000006848112,21.5
5HKtn974ZYayzEYK7nprCQMchNfwmSHAUi71A4A3cEhweZrk,206.509008,51.627252,0.000032010944,100.5
5H965htwHaPCDo6TtJx7tSMMYgDHvZtGXyFVTRP1j9ymqQtV,57.534848,14.383712,0.000008918472,28
5HWawSwMFSUehhfzHEvL2AioXe7hdXLfAJnHEk3ftYaCZqZG,30.82224,7.70556,0.000004777752,15
5CqHfwxh7Sykqi2BjN3rrDXWaYQTZmb4fevi8ZxYPkdwY7Nr,20.54816,5.13704,0.000003185168,10
5DiJw8QDJeFuDhU7W4Bzkq1eQg8bM5i5oezDUmkEyfyWUWpX,30.82224,7.70556,0.000004777752,15
5CXD1DRnHpmCxa5ibY6qqCCZw3VK5oqk3hZhD7aMzv6xMDak,102.7408,25.6852,0.000015925843,50
5ES9JS4EyY7SbmuZxCYfzsRprg7QJeJX6a3mnKM1nRhrH9pE,20.54816,5.13704,0.000003185168,10
5FURm1cbo7ioEtejo9P8DvsJyBnxtZqrjkYWXSuYfp7ghNAz,71.91856,17.97964,0.00001114809,35
5D2aKw5FFYFp4bRQEC8d4PGQo7EcYvXJ3V2FKiaaDD1pEtfr,82.19264,20.54816,0.000012740674,40
5HGX5sJZoZi6dGo2d8kKweGqQWkU6SQXfHTh8c2XHiypiF2C,256.852,64.213,0.000039814608,125
5HWYPKF3NBFueZWdjLPUNtVTgmAj43Tm4LWmQJDuPfU1sjVo,39.041504,9.760376,0.00000605182,19
5HnAWeGkqoMoyEArj7rAJTcmwrre8gWRUUMRHhL2Eywuc5Zp,10.27408,2.56852,0.000001592584,5
5GbmD9nKtpt2f4EbBKsGwfY3bA6473AMjq2uzsZzSuFC1cG8,41.09632,10.27408,0.000006370337,20
5EPYnupXmNpvXZ1TA7WGW1exVEs8nKDhgJSPGkS3iYNQQw5Z,20.54816,5.13704,0.000003185168,10
5CkfDpVQ8apoaRjQFMRU3SLRfFbnQA4sZacchw2AezSrgKg1,24.657792,6.164448,0.000003822202,12
5HC58EorENtp5gS8zYXg9whNn4jMgsytpjXizEQ8bmoFN9gu,71.91856,17.97964,0.00001114809,35
5DaFqPbRGPm8d2aVpsMDELszsEoYYgGPSpjNfDfZvQGSEVPf,30.82224,7.70556,0.000004777752,15
5EniFvrW8uGkkxDC9vf9hzQGJK9Qn5EQsomqSuvuUAQApcSG,20.54816,5.13704,0.000003185168,10
5Ci2fYUVMvvH7GTegoQXX2U9byjY8GWYfCCFyUWQ64qTFhNE,10.27408,2.56852,0.000001592584,5
5Cg4q83BX5eXjixibDALmCEzLfnWiNYQqwn4EJLgPzTTg28i,51.3704,12.8426,0.000007962921,25
5Gv7MY6kTqWAB8hTTYyH9zD8Xvg4jdEjJSu6SKHdoAdqAiTe,21.575568,5.393892,0.000003344427,10.5
5HREZWCGq9CaQgqiYReHYSk7AEEgdpCV8bZ5PQKNQ3UAfAnv,10.27408,2.56852,0.000001592584,5
5HEHqFJj7y9RcFTdAySMf8Fwpeb3YNfat69jqit2C9satToL,26.712608,6.678152,0.000004140719,13
5EtVZo6mFmdShqwPdfUmedKKM8R8ArZwa8cJt9oXFLToT6o7,24.657792,6.164448,0.000003822202,12
5GTqP7jFbMReFgjU1oMqKZTufNZ9GNZTSiwzhNPBEBGbcMmm,10.27408,2.56852,0.000001592584,5
5ExbYxyhk1K9dDb1s3gJc9kXsAbDjNske5fKQSkMeum5an77,20.54816,5.13704,0.000003185168,10
5FgWDBFufzqQvcHwoytHmTRA74LyiJpwN5inzMakbiKNPNPB,10.27408,2.56852,0.000001592584,5
5HWNgw5Rm4gjngrA5EbZnoZZiy5nuSDiYchWfoBXd5ebKMRP,71.91856,17.97964,0.00001114809,35
5GTHiauf1EQDRTjqBVTNNJ6AjEzLcWrBypzqnHShS1Jct8Vi,143.83712,35.95928,0.00002229618,70
5FWZ6VVHB2Xjfopqof4kdmuGpcZCQXhtT5od5W4qz8jVqTaJ,73.973376,18.493344,0.000011466607,36
5HQV3rZdkXXGkZZ5vwWqsc78fSMFJQJAwTSrcRa1R3Cz6LyM,39.041504,9.760376,0.00000605182,19
5H6SZWr4hMuLMpNiCr5wAJup1xsDNLgjTyn4kVHAL4cXhnzv,12.328896,3.082224,0.000001911101,6
5CLicrsNeLRSoaK2VotSs8VF94psUbXqCi8zqKaz5DQxP8CN,41.09632,10.27408,0.000006370337,20
5GLHFXMPQBCQYED7q145VTRitE7hCmMpU6By5jkVRjVHXbMT,1612.98946368,403.24736592,0.000250029368,784.98
5DJeSovdZM6it1u7PemHqQZM5VXiSwx79AuZpCHekSeKzk6b,45.205952,11.301488,0.000007007371,22
5FWqLo3koWHt8keyqnEz54zwupKvZPo2m5H5vmCge8gboFbf,10.27408,2.56852,0.000001592584,5
5FexWjmegL1YDjSbCLxwj42uVD6vvbc1i8frcJASTeyFr2cd,359.5928,89.8982,0.000055740451,175
5FHLhS4yGa4uV138jXwbgfXae6JBY4u3ZxZLFo7NxrYqjTwA,30.82224,7.70556,0.000004777752,15
5DezopYvf16aXiJJw966z1vXr2R7LfR45cMoeeGNYzFu6C9z,30.82224,7.70556,0.000004777752,15
5CDcorFLPztTdwiVwBKKSTLPmvwaBhKKoyd8bdx9E1fFpPV5,10.27408,2.56852,0.000001592584,5
5DaGWT22rw2PZDSVhjfxWemhMifdGrhwtb6meiHKEZpz4W2m,20.54816,5.13704,0.000003185168,10
5GsEbXPXRebom8rZM8RFnTxUWQAeaTYcdQvCH3ikN5hWEJff,61.64448,15.41112,0.000009555505,30
5ENq6kr2fgz9rW2SFeFw9xzcBBeaANmfkRW9ybhjTX6gmpPU,20.54816,5.13704,0.000003185168,10
5E1VK5XUC4CymGfC9VyfKUpzSCQkQSDqtMm9ngTjxwH8SjHw,30.82224,7.70556,0.000004777752,15
5FU5fUiEXVkoD6fcBMdXmMFDX56BpDn2EPzzhiHuN2N3ZtVa,10.27408,2.56852,0.000001592584,5
5F6e9XELiGNpZZYx7Cr4sWRVwtSmRCeBXxQcGMeaoHYDCjgT,18.493344,4.623336,0.000002866651,9
5HVxButjFHsDxwsGZtC6cEBEkWiST3fTqK1deBehFmFeKPYK,246.57792,61.64448,0.000038222023,120
5H6584BLS5vRHWmsKCyyUE6i1KEZFxmX18neH9EwAdFSyLf4,20.54816,5.13704,0.000003185168,10
5DP4vG4xaCFWtNG8nM4ksFhPoJWihvU2Gkg4rZVG4A5nKiNs,20.54816,5.13704,0.000003185168,10
5HVWmRt1S7A6CxQThwyPEE3q6XcahGkaKjgx4dwWG36UWnP9,20.54816,5.13704,0.000003185168,10
5HbaUgyKa8vFcS2TJXsfQNPySBmRqR5UP8oRzVg2HumENBAD,207.536416,51.884104,0.000032170203,101
5Dy1uNedurp8FNptKW7RpeboKuy1UCX57DZ5s8xodU13Vck7,10.27408,2.56852,0.000001592584,5
5EjRWkiu6unueHnymwoPbou7w7EiB7ydLLdQR7Jc4zVuNidB,12.328896,3.082224,0.000001911101,6
5CkrTUZDbSGtijh2X4wrQU9ivJUe21v4X78WMtqSUS8im46n,10.27408,2.56852,0.000001592584,5
5FnB8uLis2CfeMdxXQp8RJPneYrrtExwHVRie2Ydaeax4gXL,102.7408,25.6852,0.000015925843,50
5EPU2Pg4fxsVdqJoeqo2HgDvV5qoifcbEmW2Gg8R8yYyCz7c,20.54816,5.13704,0.000003185168,10
5GEAyDNXFu6b58HaNu8sqv4gSa3QYUi2yUFnfhSp46EffBHS,20.54816,5.13704,0.000003185168,10
5FGzzZa38dPyrk5aZjeF6zn8q65pcUvGnFT8rSmz6cXZdwH2,10.27408,2.56852,0.000001592584,5
5Fq7SrcamYFLdgAMWU8p4RYgX1TnVnLUmeyxVBaGDx2tK8Ad,226.02976,56.50744,0.000035036855,110
5E1fiiGmtn6DdzwH2hF3K7NsQQij5j524NEvhgCacxooQcw4,123.28896,30.82224,0.000019111011,60
5CiAAZ4KGmVyJ3ax8FPvHhnUsh7t9x86ecMnpPzCUMvRrjps,30.82224,7.70556,0.000004777752,15
5HTc8E7sJN8vH44c5CwWD7ouzzXt9CrsmTQtur36FXZsXt33,1027.408,256.852,0.000159258432,500
5FA5TRHxRokPr1wvF5dKiX2MzPJmLYhGn1n9gGUT3boUBCEM,466.443232,116.610808,0.000072303328,227
5CMNZQSB61SiJHdnhxhVyeU8NChMRweQ78pYGmkGutXSSCrs,41.09632,10.27408,0.000006370337,20
5H9HgZt8So1DNkerpvezmq8518oEp26ASYmkgSfubd5mXTcK,61644.48,15411.12,0.009555505952,30000
5F4AyK2MijVqHnRUMXww3oHTNJzbLMhFh9NkeMtUJowP4TDc,667.40686688352,166.85171672088,0.000103454685,324.8012799606
5FsEjaUXJYrD7iHorPm7GduZedeaUoqVJ6cABsZJz2bVF3Hp,10.27408,2.56852,0.000001592584,5
5GT1ccfGomumuc8eUyd83VNWchmtMSMtAzt2qxxLTWPuZ6wS,32.3701328928,8.0925332232,0.000005017691,15.7533
5DJRbmzFsnLhaoUZgNt8Wmm6ED8LVkCcJ2zSoCiFoHeu4UXf,102.7408,25.6852,0.000015925843,50
5HKfSkNo7gz37kPQfPA2GQJrCXWDRnCJSfz3RyLorr8P39DZ,10.27408,2.56852,0.000001592584,5
5GgFG7wRpWLwbDtPaRjFGUnrry5pKodWdnhmAQfxQ4Htanh8,30.82224,7.70556,0.000004777752,15
5FQprXdquNmAVcLqGsifXCYkwvXZo1uX918Z8RVjcD5J5UG7,30.82224,7.70556,0.000004777752,15
5CcxyoQRivrp1SJMx4ZkZhN5D1wFf9WMrbE1ta5M1q9turMP,616.4448,154.1112,0.000095555059,300
5FNCyJUfWeXXuJekNPsHRKTNLiH5SXKpzuRfpheXvZsbFKar,24.657792,6.164448,0.000003822202,12
5GNqgdxcX2kdYNs59vw27GLgd77YiWDoq31PfTwL3dZYJGCb,113.01488,28.25372,0.000017518427,55
5CPZEsBTcvruxo5mpabqpiKRmrNRitmrMmgwnRYZ15DzopQA,61.64448,15.41112,0.000009555505,30
5Fo2WTWjz5xouyzt5CpEpdMvFcnQVjh55pCU3ti3cA2tgf7D,10.27408,2.56852,0.000001592584,5
5GNK2aJ1ZqvPHErirjbY2HExs1yS3VAegaSveTqR6AQLkwpL,30.82224,7.70556,0.000004777752,15
5Ca7LZ14yCAUcQPPRNaoJPAoF8okQJup1TyqjDwaaomsJojy,706.856704,176.714176,0.000109569801,344
5HnM9GwxkxS38rSHBTjtu4iyV63Mi1Tgtppg57JQXbCpp8uq,410.9632,102.7408,0.000063703373,200
5H93qS5vQZD8FdV1qreiiwLcQcRfK4tYop8DJhsfbFc6ssz3,20.54816,5.13704,0.000003185168,10
5DvpUbPXZLAqtJ7Nzog4bVbaMHq3VBXHBLDxtnpcYfP8anMH,10.27408,2.56852,0.000001592584,5
5G6KWBzkrkEmFqxws5xr1ro3oRSc1QHkScYm8JVSrFCjqUzS,82.19264,20.54816,0.000012740674,40
5H1Gg9pDGVcSyHa2yEj5eqSx1Fy9oxVTNTHzgV3dUDqRseLH,20.54816,5.13704,0.000003185168,10
5EGr2ha37T3ZYNb8tarov6raE7Z2YDphHMSUAN4vTtNYiCE4,128.65618048832,32.16404512208,0.000019942984,62.61202
5ECBrPe4287YbsGJeudbHHB9CAkmprcFb8CwMqFDzoKGNCM5,616.4448,154.1112,0.000095555059,300
5FFRcS8ok4F4YhGcA8pw6TiKeHicMC9PcCM9MUnwMDSgWwC3,41.09632,10.27408,0.000006370337,20
5FWkrVqVo9zrSqWgLpT8o5pCzpk5onNCTzxdwWSbAi6S7B5p,10.27408,2.56852,0.000001592584,5
5EqJocMnyRxB2UqHGvjoqwfFPtiW5S348N62ChFj3gF1nYkt,10.27408,2.56852,0.000001592584,5
5Gbh35QfQAgeTL9xuLGvjXhPym56SgYg8pcz9ttrShqHZZiN,10.27408,2.56852,0.000001592584,5
5EWYJXnUCaeeiSkoFnPhJk7PmyCfXziu5q5QwtAyNvHhbSCG,51.3704,12.8426,0.000007962921,25
5DHhTbfXQCBSFkXRf8xTHozvahapunVmDScGgY9vWxskRcaA,205.4816,51.3704,0.000031851686,100
5HjXAz8T5T9XSnEXLJyC8Dpbqq3CnL51YCc6EWxhFYk9gPne,35.95928,8.98982,0.000005574045,17.5
5CcFRmoMxAx8QYTPBRQJKs48abwiLDAy74RxvB16rWHeAREL,102.7408,25.6852,0.000015925843,50
5DA4Tb1oy2umfh5w2LPVSG26ZY6z5XCZcRmEBt4SNo3Ze7Xd,10.27408,2.56852,0.000001592584,5
5C4yvxymS6ACTwkSnkLyNdnEqDGA3UWb9kBVcqYET39fDiff,184.93344,46.23336,0.000028666517,90
5FLWg6rFb2MQUBdrYuLHKmmn1SEreKPvKSPbVHEurQ4WbgUp,88.357088,22.089272,0.000013696225,43
5CG6XY2DzvtRro9riM4UoJiDpb96eXj1rRUU36CRXBb4J4jb,41.09632,10.27408,0.000006370337,20
5GKe9KugAmMcVUos68JG7Wcj5fhsH65BBLsLhPkdXFGtemSi,10.27408,2.56852,0.000001592584,5
5GGrtES1nw1VDdsPVVwzEuKd7jy7tDNNv6STouMKpb9ZPKm6,12.328896,3.082224,0.000001911101,6
5GWUXNRkHP8mxz1uYHMrXZRQx79FaoGXRaW4rNBBVmEQFnFv,44.133338048,11.033334512,0.000006841105,21.478
5DXKs5ZH3gcwxVeNWVw2a9nrpfEWexabkKGjzdroY1XCN5B5,272.26312,68.06578,0.000042203484,132.5
5EXCEijF8Xg9ww8kA3VSGw4SCJCsRhLNDq6qTApPUfpmh2SW,82.19264,20.54816,0.000012740674,40
5HEcTUEJmfF7XBFnLU4rP1emS22jGj4Snc7xww1ovxJVRygf,51.3704,12.8426,0.000007962921,25
5D4qZdQMJXp4sC2SmhA94fmL7ksMx18CmpW5U2meKy7TUW6u,102.7408,25.6852,0.000015925843,50
5DfBsaWi9mveU4AKhdt4AZaLdXyBju8R6ADqUrjzkqifYRZh,205.4816,51.3704,0.000031851686,100
5FTXjK6HgQYKypJxQUeXtkfavcTWnfNxtSnUoAZ3fCM3tN1t,41.09632,10.27408,0.000006370337,20
5D4deNAxAbfhDt5ZNcdmWSuj35yWrSfAcinR8W8v88HiqeZ7,22.602976,5.650744,0.000003503685,11
5H3ztf7sfuQ7Qot9PDbKjChL4KfgKDpw2KiExvm4P241emty,51.3704,12.8426,0.000007962921,25
5ERRJNFVneM2QhgEoo3GVH91awpbw8djZuz22VF2ysjzPcfm,24.657792,6.164448,0.000003822202,12
5DvjoSnoApsZoHYfguAVPgW73qUk8HhC4LcYjnRu5dxm5wd4,61.64448,15.41112,0.000009555505,30
5F4diARNfPMpjWmfGt5knWJyH5BZGTJBGGN8h26AmKjaVbp3,30.82224,7.70556,0.000004777752,15
5ENzTJue7pn3hpgCd5CEpwyWdNUjKC2rBV3j7ucutQqvHNPu,61.64448,15.41112,0.000009555505,30
5DtLwDV7qPEmqHnu6V4QkJkCyKJHdaskzdKsPxo4uZe8VhWB,68.374207853243,17.09355196331,0.00001059868,33.2750999862
5DPrpf7dzysmiePfahBC7xLo7g4GUhJKKMcXgNx1UEfFTrHX,12.328896,3.082224,0.000001911101,6
5CZghCXT4zFyfnxKvL2densus2r7kWLSBh7wuBbywyUJsd5p,10.27408,2.56852,0.000001592584,5
5DwMkXBizWfjfzbMfe2rn5vSnxDf8CCpLXCGkQG6e3DHVGy6,1387.0008,346.7502,0.000214998883,675
5CCvsNU7KG9yuJLjeUpJ8Qz4WTK3vcNsbY5v3bSuawxst5Wa,320.551296,80.137824,0.00004968863,156
5EtKeGFjPZSdqLosuPxvHy7VqosmVrVGvsJ5N4XQ13nrf91w,10.27408,2.56852,0.000001592584,5
5EsMeU6D4ngsRcgmuuoCUQDAqj3YojnFoKdx6dKnxtjX14gX,1027.408,256.852,0.000159258432,500
5CJVRkNDCxpw97unMQ5LvR9sXeT447AufTueR47mM2GmGTNv,14.383712,3.595928,0.000002229618,7
5FF5cBkLaWq9JzJMGMRssbiRmP5TL7oWiRrC53PokAhLNz3r,10.27408,2.56852,0.000001592584,5
5GdpiR6RDqUr3B7ywTG3wbHfsRyoMNsWWDC8z9FB7giaMSY9,133.56304,33.39076,0.000020703596,65
5HTbrGibCZj3oxUt6SjdJVbGCYuHo3dus5rAeh79YcUsTKgs,102.7408,25.6852,0.000015925843,50
5EZ6cyunUyJvF4VdoB7AqgYRLxKoajpymsdiy8ScywwtCH6W,20.54816,5.13704,0.000003185168,10
5EXJat4jPZYWKj1ddUfkcX2cyE7ZYh9wHNeFdWb7ZfQp9c5h,34.3154272,8.5788568,0.000005319231,16.7
5CX6sf2aoKiTWe7mKzHgmQ5GUdDm8oEhHHHoASrHuh5ZWAmh,12.7398592,3.1849648,0.000001974804,6.2
5Ea6crjQQirCag42fzQYuSVD5hKPGRd9P1GVUxQqH2iKsX31,102.7408,25.6852,0.000015925843,50
5DyzG4uvZTobteoSiBv9rDmHn9BPxZLDhuqsbzmh59eaLMkJ,102.7408,25.6852,0.000015925843,50
5Fus51nGH6FzTa4dqEEgA61W5JmCxVVzitDna6ipGeaLBUxr,10.27408,2.56852,0.000001592584,5
5HGNGewjXsnD1LKceHGKWimR4m4eZ4WFvtUxqL5amUYBUJZc,2054.816,513.704,0.000318516865,1000
5Esy1aotcVpL8gdcwQrjqBUXvwAVno2EcZHetJpC6yJMGqhe,1140.42288,285.10572,0.00017677686,555
5ECZFtq2WbJbNM1yZuAWFdzZ3Kk2bVgAhc6TMH6hSK8JxmqK,45.6169152,11.4042288,0.000007071074,22.2
5HfvJuNZcVQB2sL7B1aB5tqQWV9eDvGdBNeQZDT9FEzbggMu,10.27408,2.56852,0.000001592584,5
5Csv1Me7BYdntwKvzwMoZ2MYgosBJXgnaXHu7Dzze8LuGGkv,10.27408,2.56852,0.000001592584,5
5FzcaThXMsVG8eMoTi1HkGFRMMbGxCyD84qr6rkrL5sTwyx2,117.124512,29.281128,0.000018155461,57
5GscCifVb67to9QfJKERio2L1Lpr6b7mSCgFuDcgiamKjQQf,10.27408,2.56852,0.000001592584,5
5Fn1GLw4TBRp5a94BorSmyYQ2eR85xxR7chANsWwZTpMsqYu,34.931872,8.732968,0.000005414786,17
5CaWcSkbAZ3zNhmLRErNLaKftCM7Z5mBEv8oWawy9qn6W8Fv,308.2224,77.0556,0.000047777529,150
5EvX2SYokcbqwkpzTNfy7oPhcBj3WuVURvDhQdaoNk3f7e3w,41.09632,10.27408,0.000006370337,20
5F1CXboJ4od6uxEaJvvHrcZ2v9HWa63vCPVp2KtHuFpoGrcx,10.27408,2.56852,0.000001592584,5
5DFBbp1rqKRbgvou1k8J8Mcam2Gjz9nrxvaBBbi78d98FX2C,51.3704,12.8426,0.000007962921,25
5Cto8LNi78bZq8VMqhXvNcizUVR7tQg2ZHE8agyUU1eRnHk8,17.465936,4.366484,0.000002707393,8.5
5DFKNwTUGbZLSQ86cAykkEUbc6rtfF5MgarxYW6ujEMxkvFA,164.38528,41.09632,0.000025481349,80
5HBoxjkUm5q7yZhMombzsCNM8RTCBV74755KqbMA3kAoDJ61,20.54816,5.13704,0.000003185168,10
5GT8oRsGCjFDEGhXfgEoCumBJqseryxet5qTxkHi8tRBqo7p,618.499616,154.624904,0.000095873576,301
5GBhvVLQkKxeN26eF4wqAt8R9DTP9gVdm6upK2XvbL7pYQ4C,1444.9466112,361.2366528,0.000223981059,703.2
5Hoq5RtcJMLo9BjKXwKaxxFEcchrhKfHWE6uZRqnUacLAucf,20.54816,5.13704,0.000003185168,10
5H43aYteGwdL9x7VSgHCtLD6K4PjjyG43zWukmcJCqXoBdsB,215.75568,53.93892,0.00003344427,105
5DnnKeDVjijzFisDC6DB3Cnmf8GLUW5eu4XxGKtf169s7moF,63.699296,15.924824,0.000009874022,31
5GC5Um7Qc5UUHouCVVVBap7RaNyg7FuMxi145XPokFtogeM6,410.9632,102.7408,0.000063703373,200
5GVuvfZv7BayrmUiQgNga6pPAf3iPHzkXNsEMiFFrDMwdow7,20.54816,5.13704,0.000003185168,10
5CJrTCTDZ2KQuiiSUMiBt9EdMEj253AJ37zHoyopwu7uwLdy,20.54816,5.13704,0.000003185168,10
5CwSZoeTQdtC1w4VtAdubmya82rw8RxGrya5i7Nq3Rg8JrGE,702.747072,175.686768,0.000108932767,342
5FEttB9gc6BKf2Bc1njbWwZivFnwgcjvUj5uMcnYyuEoxLWz,41.09632,10.27408,0.000006370337,20
5EbuESduqo58RQrwDhkvyHrg1ZQMNe348Lw8dZqGCqL6EN1e,2219.20128,554.80032,0.000343998214,1080
5FCvwwC4PzZLP23FoMAtDi6qCfE83odsyb5TWdqB9B1f8f3f,513.704,128.426,0.000079629216,250
5Fndxgt7xRax4rnyyNo6jqFZ2s2dYDa8gZxpfkhvqJZ7ZEvg,25.9722577952,6.4930644488,0.000004025957,12.6397
5GeZNbhCj251uZJv4QU6Af4sv1g8U1vbLMZ7d2dNTE24Kdcq,10.27408,2.56852,0.000001592584,5
5D5Z1DLXvnu44VfdoBgENptar36VKE89eJsqx9Gm6gMG3eBX,20.54816,5.13704,0.000003185168,10
5HN9Wqxbs8vPauVF46VPQsuZKhtjqvjmUzfXSketG7D5F35m,57.534848,14.383712,0.000008918472,28
5H72SyTibxNjKKSzpjchswHUxK3FwxfHCFUJxjKEzjZS8N9c,10.8905248,2.7226312,0.000001688139,5.3
5Cnroko22EeSHJXksGWLhwiQwpXN6tnmE1y8yopEUeR7giuz,10.27408,2.56852,0.000001592584,5
5D5XBAioJd3WBFweJMtftNc3X7PXMb4Y2SJUxtJ8KmoNmdAF,166.66612576,41.66653144,0.000025834902,81.11
5F7Cpz9APHaFGjGViDyyRfthoSNSxuATTTZt2nCxckXAXr1w,10.27408,2.56852,0.000001592584,5
5GW5yaG7uoaqt6Gt2kcugLn2bSXH2qVrAsiDgxZ3K6pMPZwC,20.54816,5.13704,0.000003185168,10
5DU5PMLZRKye1nXra4eXN1PpngXwyY1mX9UuHKCh9RYNvmR7,2054.816,513.704,0.000318516865,1000
5Fhcfh4g2Y8Ath1q1BsWEHyS4NsAKeSWYkmSysnYUxom78bZ,57.534848,14.383712,0.000008918472,28
5F1JEdMLLmqpTyFARn5JrB7kF6YEuHUTNCh5UTrPH3GbNtMT,20.54816,5.13704,0.000003185168,10
5HWfC2ro8c4rgX9HkpcMWV1iGRPea59mJBakRBRNUhgpvkQV,28.767424,7.191856,0.000004459236,14
5DHaChYU6RqW3mdfz4qAKJ7ofVTxFh23SQJcfRrWBEMHYgkR,5523.345408,1380.836352,0.000856173333,2688
5Fs5dWwCHK2dmFGjzbvz78gZJ9XARkHYYCkKkCXTdoMSKFRA,28.767424,7.191856,0.000004459236,14
5Ct9vvKPwPife5aqJ2Pbjb2buGTFeDks2sSvhonB7Nr5jqS2,10.27408,2.56852,0.000001592584,5
5Gsv8dDNk6KpTXLDfPbkbxeAKM2PEQ3UZCjZWa5xBCejD7PV,12.328896,3.082224,0.000001911101,6
5C5Uwrm6mCUiTyW7JH8Y1fjMqTQPHvNrrtZ1bsu3fvg2yLir,20.54816,5.13704,0.000003185168,10
5GpuxsDuSrzAoWsGaH7XXyFdZzzFHN1jMSh1iAxGhAkmHj9U,14.383712,3.595928,0.000002229618,7
5HRAk9eCt24p48QBhxMDDvDSjY27K5ZsfLLBEJaBtMx1JN7X,41.09632,10.27408,0.000006370337,20
5DvN71pnWBmHKgsw6A4465S6NKaioueHz8zRzGLJLHRAQ2B6,226.02976,56.50744,0.000035036855,110
5G47CrQS2RETohmdfwe61h2Hve3qzJ5pkfgzx181MmrzmHHc,20.7536416,5.1884104,0.00000321702,10.1
5Fvc6cpwRgCuzCqg9hrP6wLfQso26feT3KNCExFzHXzqR4hr,20.54816,5.13704,0.000003185168,10
5Gp6GadfQWVh229qb1Cx77bUDFY5TDDrYeHiKr5h52VFe7Ei,10.27408,2.56852,0.000001592584,5
5DPSC1smrSEQv2fGRKriRcMYuDXY33i2KmCNvj75xGx43JZg,12.328896,3.082224,0.000001911101,6
5DLpcnMhsXHGsD6bm8r8mdcWjhSir2EJziFiyS8aZj89ssdn,821.9264,205.4816,0.000127406746,400
5Ck5rMgFcGF6TC3NJQ6Qhi6PNLz9qpyta9xa2dpNCrenxnfZ,20.54816,5.13704,0.000003185168,10
5Dz97ngRwEd1KSbfujGmJh6qvoEh69L1GedBq539LrHoUXtb,10.27408,2.56852,0.000001592584,5
5Fv6uMXBtdeyhRPbaDfYuYKBRZ2UxXCtWTDNoRRK9wdH1tG9,30.82224,7.70556,0.000004777752,15
